"","Date","Open","High","Low","Last","Change","Settle","Volume","Open Interest"
"204",2015-12-04,419.75,423.5,419.75,423.25,3.75,423.5,143,2341
"205",2015-12-03,413.25,420.75,413,419,5.75,419.75,168,2288
"206",2015-12-02,416,416.25,413.75,413.75,2.75,414,551,2103
"207",2015-12-01,414.75,417,414.75,415.75,1.5,416.75,157,2093
"208",2015-11-30,414,420,413,414.75,4.5,415.25,69,2073
"209",2015-11-27,413,413,411.25,411.25,4.25,410.75,23,2072
"210",2015-11-25,412,415,412,413.75,2.75,415,54,2046
"211",2015-11-24,412.75,412.75,411,412,1.75,412.25,189,1982
"212",2015-11-23,410,413.75,408,413.75,3.5,414,102,1929
"213",2015-11-20,410,412.75,410,410,0.25,410.5,135,1865
"214",2015-11-19,410,411.25,410,410,1.25,410.75,60,1845
"215",2015-11-18,411,411,408,408.5,0.25,409.5,28,1846
"216",2015-11-17,408.5,408.75,407,408.5,1.25,409.75,256,1825
"217",2015-11-16,406.25,408.25,406.25,408.25,2,408.5,24,1826
"218",2015-11-13,409,409,407,407,4,406.5,51,1819
"219",2015-11-12,408,408.25,407.5,408,0.25,410.5,9,1815
"220",2015-11-11,410.75,410.75,409.5,409.5,0.25,410.25,26,1825
"221",2015-11-10,415,415,408.25,410,3.75,410.5,172,1811
"222",2015-11-09,419,419,415,415.25,6.25,414.25,38,1785
"223",2015-11-06,418.5,420.5,417.5,420,1.25,420.5,95,1750
"224",2015-11-05,424,424,422,422,4,421.75,21,1747
"225",2015-11-04,423,427,422.5,425.25,0.75,425.75,72,1718
"226",2015-11-03,423,423.25,423,423.25,3.5,425,5,1718
"227",2015-11-02,426.75,426.75,421.25,421.25,5.5,421.5,41,1708
"228",2015-10-30,425.75,429,425.75,425.25,1.25,427,132,1724
"229",2015-10-29,425,425,424,424.5,3.75,425.75,5,1722
"230",2015-10-28,425.25,425.25,421.75,421.75,3.25,422,29,1712
"231",2015-10-27,427.25,427.75,425.5,426,2,425.25,38,1685
"232",2015-10-26,NA,424.5,NA,424.5,4.75,427.25,17,1696
"233",2015-10-23,420,422,419.75,422,0.75,422.5,11,1693
"234",2015-10-22,423,423,423,423,1.75,421.75,16,1682
"235",2015-10-21,421.25,421.75,420.75,421.75,1,423.5,55,1692
"236",2015-10-20,421,422,421,422,1.5,422.5,66,1675
"237",2015-10-19,423.5,424,421.75,421.75,3,421,78,1653
"238",2015-10-16,423.5,423.5,423.5,423.5,0.5,424,26,1649
"239",2015-10-15,425.25,425.25,425.25,425.25,1.75,423.5,24,1638
"240",2015-10-14,428.75,428.75,428.75,428.75,3.5,425.25,30,1640
"241",2015-10-13,425.25,425.25,425.25,428.75,3.5,428.75,16,1639
"242",2015-10-12,426.75,426.75,426,426.25,1,425.25,15,1644
"243",2015-10-09,431,432.5,427.75,427.75,4.75,426.25,66,1608
"244",2015-10-08,431.25,431.25,431.25,431,4.5,431,40,1602
"245",2015-10-07,436.75,436.75,436,436,1.25,435.5,105,1539
"246",2015-10-06,435,436.25,435,435.25,3.75,436.75,388,1344
"247",2015-10-05,432,432,432,432,4.25,433,1,1343
"248",2015-10-02,430,430,428,428.75,0.5,428.75,59,1321
"249",2015-10-01,430,430,430,430,NA,429.25,29,1317
"250",2015-09-30,427,431.25,426.25,428.25,2,429.25,114,1278
"251",2015-09-29,426.75,426.75,426.25,426.25,0.25,427.25,23,1260
"252",2015-09-28,429,430,425,426,0.75,427,60,1277
"253",2015-09-25,423.5,426.5,423.5,426.5,4,427.75,355,1218
"254",2015-09-24,423.5,423.5,423,423,3.25,423.75,47,1206
"255",2015-09-23,426.25,426.25,426.25,426.25,2.5,427,21,1205
"256",2015-09-22,424,425,424,425,4.75,424.5,5,1205
"257",2015-09-21,422.5,429.25,422.5,428.5,6.25,429.25,85,1205
