"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"209",2011-05-17,650.25,663.5,647.5,NA,NA,663.5,5961,76579
"210",2011-05-16,646,655.5,645,NA,NA,646.25,2849,77095
"211",2011-05-13,646.75,647,637.5,NA,NA,638.5,5154,76892
"212",2011-05-12,631.75,645,631.75,NA,NA,642,6012,76044
"213",2011-05-11,642,649.5,637.25,NA,NA,637.25,5212,75905
"214",2011-05-10,671,673,663.25,NA,NA,664.75,6358,75323
"215",2011-05-09,658.25,669.5,658.25,NA,NA,669.5,6789,75462
"216",2011-05-06,670,671,645,NA,NA,650.5,2495,74749
"217",2011-05-05,665,667.5,657,NA,NA,666.5,2089,74493
"218",2011-05-04,0,676,673,NA,NA,676,4916,74326
"219",2011-05-03,672,673,672,NA,NA,673,3496,73421
"220",2011-05-02,676.5,683,670,NA,NA,672,7046,72691
"221",2011-04-29,658.25,680,658.25,NA,NA,680,13635,72304
"222",2011-04-28,673.5,673.75,647.75,NA,NA,648.5,7681,71422
"223",2011-04-27,671.5,677.75,669,NA,NA,677.75,10185,71272
"224",2011-04-26,683.75,687.5,682,NA,NA,685.5,4114,69870
"225",2011-04-25,683.5,689.75,683.5,NA,NA,689.75,4993,69463
"226",2011-04-21,667.75,673.25,662.5,NA,NA,673.25,5208,69763
"227",2011-04-20,689,689.25,661,NA,NA,663.25,3906,69558
"228",2011-04-19,682.5,687,681.5,NA,NA,684.25,3995,68854
"229",2011-04-18,675.5,677,675.5,NA,NA,676.5,2662,68170
"230",2011-04-15,662,666,661,NA,NA,664.5,2057,68078
"231",2011-04-14,650,663.75,648.5,NA,NA,663.75,2013,68038
"232",2011-04-13,0,653.75,646.5,NA,NA,653.75,3859,67825
"233",2011-04-12,653,653,637,NA,NA,646.5,2867,67375
"234",2011-04-11,661.5,665.5,654.5,NA,NA,665.25,2867,66989
"235",2011-04-08,658,662.5,658,NA,NA,662.5,2701,66550
"236",2011-04-07,657.25,657.25,650,NA,NA,652.5,2404,66211
"237",2011-04-06,652.5,655.75,652.5,NA,NA,655.75,2404,66011
"238",2011-04-05,648.25,655.25,648.25,NA,NA,655.25,7170,65841
"239",2011-04-04,650.5,654.75,650.5,NA,NA,654.75,4933,64785
"240",2011-04-01,642,649.75,637.75,NA,NA,646,10311,64095
"241",2011-03-31,633,635.25,633,NA,NA,635.25,3315,61092
"242",2011-03-30,608.5,610.25,602,NA,NA,605.25,6326,60661
"243",2011-03-29,610.75,610.75,602.5,NA,NA,609.5,2216,60167
"244",2011-03-28,618,618,605.25,NA,NA,605.25,1885,59925
