"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"570",2011-04-08,0,610,596.25,NA,NA,610,12,398
"571",2011-04-07,0,597.5,596.25,NA,NA,596.25,0,398
"572",2011-04-06,0,597.5,593.75,NA,NA,597.5,6,398
"573",2011-04-05,0,593.75,593.25,NA,NA,593.75,34,398
"574",2011-04-04,0,593.25,589,NA,NA,593.25,16,399
"575",2011-04-01,0,596.5,589,NA,NA,589,37,391
"576",2011-03-31,0,596.5,570.25,NA,NA,596.5,14,383
"577",2011-03-30,0,577.25,570.25,NA,NA,570.25,10,383
"578",2011-03-29,0,577.25,572.75,NA,NA,577.25,2,373
"579",2011-03-28,0,581.5,572.75,NA,NA,572.75,6,373
"580",2011-03-25,0,590.75,581.5,NA,NA,581.5,16,373
"581",2011-03-24,0,590.75,581.75,NA,NA,590.75,4,378
"582",2011-03-23,0,584.75,581.75,NA,NA,581.75,1,382
"583",2011-03-22,0,584.75,582.5,NA,NA,584.75,2,382
"584",2011-03-21,0,582.5,570.5,NA,NA,582.5,20,382
"585",2011-03-18,0,570.5,563.5,NA,NA,570.5,13,386
"586",2011-03-17,0,563.5,534.25,NA,NA,563.5,0,388
"587",2011-03-16,0,534.25,531,NA,NA,534.25,3,388
"588",2011-03-15,0,557,531,NA,NA,531,0,386
"589",2011-03-14,0,557,551.75,NA,NA,557,0,386
"590",2011-03-11,0,551.75,550.25,NA,NA,551.75,0,386
"591",2011-03-10,0,569.5,550.25,NA,NA,550.25,0,386
"592",2011-03-09,0,569.5,569,NA,NA,569.5,0,386
"593",2011-03-08,0,569,566.5,NA,NA,569,0,386
"594",2011-03-07,0,566.5,561.25,NA,NA,566.5,9,386
"595",2011-03-04,0,561.25,558.75,NA,NA,561.25,11,385
"596",2011-03-03,0,558.75,542.5,NA,NA,558.75,7,380
"597",2011-03-02,0,542.5,537.25,NA,NA,542.5,0,375
"598",2011-03-01,0,542.75,537.25,NA,NA,537.25,2,375
"599",2011-02-28,0,542.75,541.75,NA,NA,542.75,2,375
"600",2011-02-25,0,541.75,527.5,NA,NA,541.75,0,377
"601",2011-02-24,0,536.25,527.5,NA,NA,527.5,0,377
"602",2011-02-23,0,536.25,529.5,NA,NA,536.25,0,377
"603",2011-02-22,0,558.5,529.5,NA,NA,529.5,0,377
"604",2011-02-18,0,565.25,558.5,NA,NA,558.5,5,377
"605",2011-02-17,0,565.25,548,NA,NA,565.25,5,376
"606",2011-02-16,0,549.5,548,NA,NA,548,8,375
"607",2011-02-15,0,564.5,549.5,NA,NA,549.5,10,368
"608",2011-02-14,0,575.25,564.5,NA,NA,564.5,0,358
