"","Date","Open","High","Low","Last","Change","Settle","Volume","Prev. Day Open Interest"
"452",2011-11-29,560,560,560,NA,NA,562,11,479
"453",2011-11-28,0,0,0,NA,NA,561.75,2,481
"454",2011-11-25,0,0,0,NA,NA,551.5,15,483
"455",2011-11-23,556,557,556,NA,NA,557.25,34,457
"456",2011-11-22,0,0,0,NA,NA,559,28,456
"457",2011-11-21,563,563,557.25,NA,NA,559,149,397
"458",2011-11-18,563,563.25,561,NA,NA,562,44,372
"459",2011-11-17,563.5,563.5,563.25,NA,NA,561.25,28,372
"460",2011-11-16,0,0,0,NA,NA,580.25,4,372
"461",2011-11-15,0,0,0,NA,NA,582.5,0,372
"462",2011-11-14,575,575,575,NA,NA,573,4,375
"463",2011-11-11,575.75,575.75,575,NA,NA,573,76,324
"464",2011-11-10,0,0,0,NA,NA,582.5,0,324
"465",2011-11-09,0,0,600.25,NA,NA,588.5,17,322
"466",2011-11-08,600.25,600.25,597,NA,NA,601.25,8,320
