Thursday,Grain,Pounds,Destination,Field Office,FGIS Reg,MKT YR,Metric Ton,,Grain,(All),,,,,,,,,,,,,,Sum of Metric Ton,Column Labels,,,,,,,,
20150416,WHEAT,52359400,PERU,TOLEDO,EAST COAST,1415,23750,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,VIETNAM,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,972000,VIETNAM,TOLEDO,EAST COAST,1415,441,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,432000,VIETNAM,TOLEDO,EAST COAST,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,DIOO,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,4180000,MEXICO,DIOO,INTERIOR,1415,1896,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,270000,THAILAND,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,23980000,MEXICO,DIOO,INTERIOR,1415,10877,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,880000,MEXICO,DIOO,INTERIOR,1415,399,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,CHINA MAIN,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,756000,CHINA MAIN,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,756000,CHINA MAIN,DIOO,INTERIOR,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,756000,INDONESIA,DIOO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,756000,INDONESIA,DIOO,EAST COAST,1415,343,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,INDONESIA,DIOO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,432000,INDONESIA,DIOO,EAST COAST,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,486000,INDONESIA,DIOO,EAST COAST,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,VIETNAM,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,THAILAND,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,594000,INDONESIA,DIOO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,594000,INDONESIA,DIOO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,486000,INDONESIA,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,378000,INDONESIA,DIOO,INTERIOR,1415,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,BARLEY,270000,JAPAN,DIOO,WEST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,648000,JAPAN,DIOO,WEST COAST,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,BARLEY,108000,JAPAN,DIOO,WEST COAST,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,69696380,CHINA MAIN,OLYMPIA,WEST COAST,1415,31614,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,54000,KOREA REP,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,270000,KOREA REP,DIOO,WEST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,54000,MALAYSIA,DIOO,WEST COAST,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,83961900,JAPAN,NEW ORLEANS,EAST GULF,1415,38084,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,88185460,NIGERIA,LEAGUE CITY,WEST GULF,1415,40000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,3750000,TUNISIA,TOLEDO,LAKES,1415,1701,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1805592,TUNISIA,TOLEDO,LAKES,1415,819,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,918000,INDONESIA,TOLEDO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,702000,INDONESIA,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,702000,INDONESIA,TOLEDO,EAST COAST,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,594000,INDONESIA,TOLEDO,EAST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,918000,INDONESIA,TOLEDO,EAST COAST,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,324000,COSTA RICA,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,594000,UN ARAB EM,OLYMPIA,WEST COAST,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,432000,UN ARAB EM,OLYMPIA,WEST COAST,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,1080000,CHINA MAIN,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,108000,INDONESIA,DIOO,INTERIOR,1415,49,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,648000,INDONESIA,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,918000,INDONESIA,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,270000,JAPAN,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,810000,INDONESIA,DIOO,INTERIOR,1415,367,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,INDONESIA,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,BARLEY,220000,CANADA,DIOO,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,432000,INDONESIA,DIOO,INTERIOR,1415,196,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,918000,INDONESIA,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,864000,INDONESIA,DIOO,INTERIOR,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,486000,INDONESIA,DIOO,INTERIOR,1415,220,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,918000,INDONESIA,DIOO,INTERIOR,1415,416,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,21240300,TUNISIA,TOLEDO,LAKES,1415,9634,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,324000,PHILIPPINES,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,VIETNAM,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,378000,PHILIPPINES,DIOO,INTERIOR,1415,171,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,1100000,MEXICO,DIOO,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,23100000,MEXICO,DIOO,INTERIOR,1415,10478,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,24640000,MEXICO,DIOO,INTERIOR,1415,11177,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,3080000,MEXICO,DIOO,INTERIOR,1415,1397,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,24420000,MEXICO,DIOO,INTERIOR,1415,11077,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,11806940,CANADA,TOLEDO,LAKES,1415,5356,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,702000,INDONESIA,DIOO,INTERIOR,1415,318,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,INDONESIA,DIOO,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,INDONESIA,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,1080000,INDONESIA,TOLEDO,EAST COAST,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,OLYMPIA,WEST COAST,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,216000,UN ARAB EM,OLYMPIA,WEST COAST,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,132717040,JAPAN,OLYMPIA,WEST COAST,1415,60199,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,864000,CHINA MAIN,OLYMPIA,WEST COAST,1415,392,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,22290170,INDONESIA,NEW ORLEANS,EAST GULF,1415,10111,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,32411510,CHINA T,NEW ORLEANS,EAST GULF,1415,14702,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,20210000,JAPAN,NEW ORLEANS,EAST GULF,1415,9167,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,48496450,MEXICO,TOLEDO,EAST COAST,1415,21998,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,4030020,JAPAN,NEW ORLEANS,EAST GULF,1415,1828,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,LEAGUE CITY,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,LEAGUE CITY,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,440000,MEXICO,LEAGUE CITY,INTERIOR,1415,200,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,66204138,KOREA REP,PORTLAND,WEST COAST,1415,30030,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,1100000,MEXICO,STUTTGART,INTERIOR,1415,499,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,4180000,MEXICO,STUTTGART,INTERIOR,1415,1896,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,LEAGUE CITY,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,LEAGUE CITY,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,LEAGUE CITY,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,1080000,CHINA MAIN,LEAGUE CITY,INTERIOR,1415,490,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SORGHUM,540000,CHINA MAIN,LEAGUE CITY,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,SOYBEANS,540000,CHINA T,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,3520000,MEXICO,TOLEDO,LAKES,1415,1597,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,4180000,MEXICO,TOLEDO,LAKES,1415,1896,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,WHEAT,220000,MEXICO,STUTTGART,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,54000,JORDAN,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,54000,JORDAN,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,792000,MEXICO,LEAGUE CITY,INTERIOR,1415,359,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,158400,MEXICO,LEAGUE CITY,INTERIOR,1415,72,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,739200,MEXICO,LEAGUE CITY,INTERIOR,1415,335,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,633600,MEXICO,LEAGUE CITY,INTERIOR,1415,287,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,369600,MEXICO,LEAGUE CITY,INTERIOR,1415,168,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,739200,MEXICO,LEAGUE CITY,INTERIOR,1415,335,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,211200,MEXICO,LEAGUE CITY,INTERIOR,1415,96,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,739200,MEXICO,LEAGUE CITY,INTERIOR,1415,335,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,316800,MEXICO,LEAGUE CITY,INTERIOR,1415,144,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,105600,MEXICO,LEAGUE CITY,INTERIOR,1415,48,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,316800,MEXICO,LEAGUE CITY,INTERIOR,1415,144,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,739200,MEXICO,LEAGUE CITY,INTERIOR,1415,335,,,,,,,,,,,,,,,,,,,,,,,,,,
20150416,CORN,52800,MEXICO,LEAGUE CITY,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,7050530,KOREA REP,PORTLAND,WEST COAST,1415,3198,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,56168980,CANADA,TOLEDO,LAKES,1415,25478,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,51098970,CANADA,TOLEDO,LAKES,1415,23178,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,660000,MEXICO,NEW ORLEANS,INTERIOR,1415,299,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,145256580,PAKISTAN,NEW ORLEANS,EAST GULF,1415,65887,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,53942660,JAPAN,NEW ORLEANS,EAST GULF,1415,24468,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,125234500,EGYPT,LEAGUE CITY,WEST GULF,1415,56805,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,148700130,KOREA REP,OLYMPIA,WEST COAST,1415,67449,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,880000,CANADA,MOSCOW,INTERIOR,1415,399,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,220000,CANADA,MOSCOW,INTERIOR,1415,100,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,94779300,PERU,NEW ORLEANS,EAST GULF,1415,42991,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,47490520,JAPAN,NEW ORLEANS,EAST GULF,1415,21541,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,10579980,JAPAN,NEW ORLEANS,EAST GULF,1415,4799,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,46296280,COLOMBIA,NEW ORLEANS,EAST GULF,1415,21000,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,161927860,SAUDI ARABIA,NEW ORLEANS,EAST GULF,1415,73449,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,270000,THAILAND,OLYMPIA,WEST COAST,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,128542160,EGYPT,LEAGUE CITY,WEST GULF,1415,58306,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SORGHUM,129016840,CHINA MAIN,LEAGUE CITY,WEST GULF,1415,58521,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,14566560,COLOMBIA,NEW ORLEANS,EAST GULF,1415,6607,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,13519080,COLOMBIA,NEW ORLEANS,EAST GULF,1415,6132,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,39650000,PERU,NEW ORLEANS,EAST GULF,1415,17985,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,2200000,MEXICO,DIOO,INTERIOR,1415,998,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,324000,VIETNAM,DIOO,INTERIOR,1415,147,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,216000,PHILIPPINES,DIOO,INTERIOR,1415,98,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,648000,THAILAND,MOSCOW,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,WHEAT,594000,THAILAND,MOSCOW,INTERIOR,1415,269,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,16940000,MEXICO,DIOO,INTERIOR,1415,7684,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,29098740,HONDURAS,NEW ORLEANS,EAST GULF,1415,13199,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,540000,HONG KONG,DIOO,INTERIOR,1415,245,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,CORN,648000,CHINA T,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,270000,JAPAN,DIOO,INTERIOR,1415,122,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,648000,VIETNAM,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,648000,VIETNAM,DIOO,INTERIOR,1415,294,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,32438140,MEXICO,NEW ORLEANS,EAST GULF,1415,14714,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
20150423,SOYBEANS,54000,MEXICO,DIOO,INTERIOR,1415,24,,,,,,,,,,,,,,,,,,,,,,,,,,
